timestamp,symbol,open,high,low,close,volume,volume_buy,volume_sell,trade_count,vwap,volatility_hv,bid_ask_spread,ob_imbalance_5,ob_wall_bid,ob_wall_ask,flow_delta_1m,flow_delta_5m,large_trade_count,bid_qty_1,bid_qty_2,bid_qty_3,ask_qty_1,ask_qty_2,ask_qty_3,bid_price_1,ask_price_1,funding_rate,funding_predicted,open_interest,oi_change_1h,long_short_ratio,implied_volatility,iv_rank,delta_exposure,put_call_ratio_vol,put_call_ratio_oi,gamma_strike_1,gamma_strike_2,gamma_strike_3,theta,vega,whale_inflow,whale_outflow,news_sentiment,social_hype_index,fear_greed_index,correlation_spx,correlation_dxy,time_hour,time_day,is_weekend
2025-12-05 09:46:25.763524+00,BTCUSDT,,,,91047.98,0.00019,,,67483,92301.51644388,,0.00999999999476131,-0.7641006085649183,,,,,,,,,,,,,,4.944e-05,,250144,,1.8066,,,,,,,,,,,0,,0,0.11010956,28,,,,,
2025-12-05 09:46:26.609343+00,BTCUSDT,,,,91047.97,0.00022,,,67495,92301.5100978,,0.00999999999476131,-0.8552465731841815,,,,,,,,,,,,,,4.944e-05,,250144,,1.8066,,,,,,,,,,,0,,0,0.11010956,28,,,,,
2025-12-05 09:46:27.879577+00,BTCUSDT,,,,91040.01,0.02992,,,67546,92301.50688251,,0.00999999999476131,-0.9957017360539862,,,,,,,,,,,,,,4.944e-05,,250144,,1.8066,,,,,,,,,,,0,,0,0.11010956,28,,,,,
2025-12-05 09:46:28.920241+00,BTCUSDT,,,,91026.59,0.01095,,,67598,92301.46785048,,0.010000000009313226,-0.5814923938222337,,,,,,,,,,,,,,4.944e-05,,250144,,1.8066,,,,,,,,,,,0,,0,0.11010956,28,,,,,
2025-12-05 09:46:29.916907+00,BTCUSDT,,,,91009.64,0.004,,,67650,92301.44117464,,0.00999999999476131,-0.9871414016961667,,,,,,,,,,,,,,4.944e-05,,250144,,1.8066,,,,,,,,,,,0,,0,0.11010956,28,,,,,
2025-12-05 09:46:30.701165+00,BTCUSDT,,,,91009.64,0.00046,,,67652,92301.42831947,,0.00999999999476131,-0.6121405837473627,,,,,,,,,,,,,,4.944e-05,,250144,,1.8066,,,,,,,,,,,0,,0,0.11010956,28,,,,,
2025-12-05 09:46:31.932802+00,BTCUSDT,,,,91002.48,0.0114,,,67674,92301.42552651,,0.010000000009313226,-0.4756517934023121,,,,,,,,,,,,,,4.944e-05,,250144,,1.8066,,,,,,,,,,,0,,0,0.11010956,28,,,,,
2025-12-05 09:46:32.745498+00,BTCUSDT,,,,91002.49,0.00014,,,67676,92301.41831645,,0.010000000009313226,0.011246443812233376,,,,,,,,,,,,,,4.944e-05,,250144,,1.8066,,,,,,,,,,,0,,0,0.11010956,28,,,,,
2025-12-05 09:46:33.440782+00,BTCUSDT,,,,91002.48,0.0216,,,67678,92301.35448918,,0.010000000009313226,0.31788195799828245,,,,,,,,,,,,,,4.944e-05,,250144,,1.8393,,,,,,,,,,,0,,0,0.11010956,28,,,,,
2025-12-05 09:46:34.810857+00,BTCUSDT,,,,91002.48,0.00237,,,67680,92301.34758238,,0.010000000009313226,0.9955096302711425,,,,,,,,,,,,,,4.944e-05,,250144,,1.8393,,,,,,,,,,,0,,0,0.11010956,28,,,,,
2025-12-05 09:46:35.853384+00,BTCUSDT,,,,91002.49,0.0079,,,67687,92301.34596433,,0.00999999999476131,0.10251297870739597,,,,,,,,,,,,,,4.944e-05,,250144,,1.8393,,,,,,,,,,,0,,0,0.11010956,28,,,,,
2025-12-05 09:46:36.586037+00,BTCUSDT,,,,91002.5,0.00019,,,67688,92301.34249076,,0.00999999999476131,0.14425935576360557,,,,,,,,,,,,,,4.944e-05,,250144,,1.8393,,,,,,,,,,,0,,0,0.11010956,28,,,,,
2025-12-05 09:46:37.707728+00,BTCUSDT,,,,91002.5,0.00329,,,67691,92301.33488362,,0.00999999999476131,0.23457252121391173,,,,,,,,,,,,,,4.944e-05,,250144,,1.8393,,,,,,,,,,,0,,0,0.11010956,28,,,,,
2025-12-05 09:46:38.90576+00,BTCUSDT,,,,91012.42,0.00015,,,67724,92301.33440508,,0.00999999999476131,0.7572568970855263,,,,,,,,,,,,,,4.944e-05,,250144,,1.8393,,,,,,,,,,,0,,0,0.11010956,28,,,,,
2025-12-05 09:46:39.547702+00,BTCUSDT,,,,91023.4,0.00509,,,67752,92301.12514165,,0.00999999999476131,-0.21600614612597435,,,,,,,,,,,,,,4.944e-05,,250144,,1.8393,,,,,,,,,,,0,,0,0.11010956,28,,,,,
2025-12-05 09:46:40.944136+00,BTCUSDT,,,,91023.39,0.00248,,,67755,92301.1211583,,0.00999999999476131,-0.04418556608434002,,,,,,,,,,,,,,4.944e-05,,250144,,1.8393,,,,,,,,,,,0,,0,0.11010956,28,,,,,
2025-12-05 09:46:41.449921+00,BTCUSDT,,,,91023.4,0.00499,,,67758,92301.11975466,,0.00999999999476131,-0.193312887070093,,,,,,,,,,,,,,4.944e-05,,250144,,1.8393,,,,,,,,,,,0,,0,0.11010956,28,,,,,
2025-12-05 09:46:42.841004+00,BTCUSDT,,,,91023.39,0.0554,,,67762,92301.11180573,,0.00999999999476131,-0.9113545441532123,,,,,,,,,,,,,,4.944e-05,,250144,,1.8393,,,,,,,,,,,0,,0,0.11010956,28,,,,,
2025-12-05 09:46:43.897533+00,BTCUSDT,,,,91010.01,0.02229,,,67805,92301.1043078,,0.00999999999476131,-0.3598385326782356,,,,,,,,,,,,,,4.944e-05,,250144,,1.8393,,,,,,,,,,,0,,0,0.11010956,28,,,,,
2025-12-05 09:46:44.60595+00,BTCUSDT,,,,91010,0.00873,,,67809,92301.00852252,,0.00999999999476131,-0.4123238100417193,,,,,,,,,,,,,,4.944e-05,,250144,,1.8393,,,,,,,,,,,0,,0,0.11010956,28,,,,,
2025-12-05 09:46:45.670161+00,BTCUSDT,,,,91010.01,0.00771,,,67811,92301.00771085,,0.00999999999476131,-0.3530069859961083,,,,,,,,,,,,,,4.944e-05,,250144,,1.8393,,,,,,,,,,,0,,0,0.11010956,28,,,,,
2025-12-05 09:46:46.585918+00,BTCUSDT,,,,91010,0.04652,,,67814,92301.00388575,,0.00999999999476131,-0.20980371111941776,,,,,,,,,,,,,,4.944e-05,,250144,,1.8393,,,,,,,,,,,0,,0,0.11010956,28,,,,,
2025-12-05 09:46:47.21365+00,BTCUSDT,,,,91010.01,0.00109,,,67817,92300.98336437,,0.00999999999476131,0.23110097806210822,,,,,,,,,,,,,,4.944e-05,,250144,,1.8393,,,,,,,,,,,0,,0,0.11010956,28,,,,,
2025-12-05 09:46:48.452705+00,BTCUSDT,,,,91010,0.00342,,,67821,92300.97614745,,0.00999999999476131,0.23749225719635744,,,,,,,,,,,,,,4.944e-05,,250144,,1.8393,,,,,,,,,,,0,,0,0.11010956,28,,,,,
2025-12-05 09:46:49.854821+00,BTCUSDT,,,,91010,0.02198,,,67825,92300.97488451,,0.00999999999476131,-0.05288240026956964,,,,,,,,,,,,,,4.944e-05,,250144,,1.8393,,,,,,,,,,,0,,0,0.11010956,28,,,,,
2025-12-05 09:46:51.060641+00,BTCUSDT,,,,91010,0.038,,,67834,92300.96188191,,0.00999999999476131,-0.239750264685205,,,,,,,,,,,,,,4.944e-05,,250144,,1.8393,,,,,,,,,,,0,,0,0.11010956,28,,,,,
2025-12-05 09:46:51.77126+00,BTCUSDT,,,,91010,0.00407,,,67853,92300.94496525,,0.00999999999476131,-0.12288206754130668,,,,,,,,,,,,,,4.944e-05,,250144,,1.8393,,,,,,,,,,,0,,0,0.11010956,28,,,,,
2025-12-05 09:46:52.985115+00,BTCUSDT,,,,91008.05,8e-05,,,67874,92300.9385439,,0.00999999999476131,-0.025025211478098386,,,,,,,,,,,,,,4.944e-05,,250144,,1.8393,,,,,,,,,,,0,,0,0.11010956,28,,,,,
2025-12-05 09:46:53.324976+00,BTCUSDT,,,,91007.72,0.0824,,,67877,92300.58820112,,0.00999999999476131,-0.19641647467632176,,,,,,,,,,,,,,4.944e-05,,250144,,1.8393,,,,,,,,,,,0,,0,0.11010956,28,,,,,
2025-12-05 09:46:54.977835+00,BTCUSDT,,,,91007.72,0.98892,,,67882,92300.57563013,,0.00999999999476131,0.08746358791427727,,,,,,,,,,,,,,4.944e-05,,250144,,1.8393,,,,,,,,,,,0,,0,0.11010956,28,,,,,
2025-12-05 09:46:55.810099+00,BTCUSDT,,,,91007.72,0.02453,,,67885,92300.49717763,,0.00999999999476131,-0.23440310517845311,,,,,,,,,,,,,,4.944e-05,,250144,,1.8393,,,,,,,,,,,0,,0,0.11010956,28,,,,,
2025-12-05 09:46:57.007833+00,BTCUSDT,,,,91007.72,0.00073,,,67889,92300.4581459,,0.00999999999476131,-0.1528519165612904,,,,,,,,,,,,,,4.944e-05,,250144,,1.8393,,,,,,,,,,,0,,0,0.11010956,28,,,,,
2025-12-05 09:46:57.923343+00,BTCUSDT,,,,91007.71,0.00512,,,67892,92300.40707377,,0.00999999999476131,-0.082545103709916,,,,,,,,,,,,,,4.944e-05,,250144,,1.8393,,,,,,,,,,,0,,0,0.11010956,28,,,,,
2025-12-05 09:46:58.896323+00,BTCUSDT,,,,91007.71,0.00038,,,67896,92300.40583061,,0.00999999999476131,-0.5051419339949226,,,,,,,,,,,,,,4.944e-05,,250144,,1.8393,,,,,,,,,,,0,,0,0.11010956,28,,,,,
2025-12-05 09:47:00.06989+00,BTCUSDT,,,,91007.71,0.20092,,,67899,92300.39862766,,0.00999999999476131,-0.5325056852009097,,,,,,,,,,,,,,4.944e-05,,250144,,1.8393,,,,,,,,,,,0,,0,0.11010956,28,,,,,
2025-12-05 09:47:00.315603+00,BTCUSDT,,,,91007.72,0.00505,,,67900,92300.38032722,,0.00999999999476131,-0.26495412344468944,,,,,,,,,,,,,,4.944e-05,,250144,,1.8393,,,,,,,,,,,0,,0,0.11010956,28,,,,,
2025-12-05 09:47:01.854258+00,BTCUSDT,,,,91007.71,0.00082,,,67901,92300.37963438,,0.00999999999476131,0.19688285395141025,,,,,,,,,,,,,,4.944e-05,,250144,,1.8393,,,,,,,,,,,0,,0,0.11010956,28,,,,,
2025-12-05 09:47:03.099445+00,BTCUSDT,,,,91007.72,0.01901,,,67907,92300.37948913,,0.00999999999476131,0.19191950528427532,,,,,,,,,,,,,,4.944e-05,,250144,,1.8393,,,,,,,,,,,0,,0,0.11010956,28,,,,,
2025-12-05 09:47:04.051062+00,BTCUSDT,,,,91015.18,0.01095,,,67938,92300.37271483,,0.00999999999476131,0.05728791814000055,,,,,,,,,,,,,,4.944e-05,,250144,,1.8393,,,,,,,,,,,0,,0,0.11010956,28,,,,,
2025-12-05 09:47:04.979353+00,BTCUSDT,,,,91020.89,0.01246,,,67967,92300.34031646,,0.00999999999476131,0.1780793123405114,,,,,,,,,,,,,,4.944e-05,,250144,,1.8393,,,,,,,,,,,0,,0,0.11010956,28,,,,,
2025-12-05 09:47:05.583758+00,BTCUSDT,,,,91020.89,0.00501,,,67969,92300.33455566,,0.00999999999476131,0.11595492500551685,,,,,,,,,,,,,,4.944e-05,,250144,,1.8393,,,,,,,,,,,0,,0,0.11010956,28,,,,,
2025-12-05 09:47:06.30894+00,BTCUSDT,,,,91020.9,0.002,,,67970,92300.31274688,,0.00999999999476131,-0.033869785419165674,,,,,,,,,,,,,,4.944e-05,,250144,,1.8393,,,,,,,,,,,0,,0,0.11010956,28,,,,,
2025-12-05 09:47:08.12823+00,BTCUSDT,,,,91020.9,0.00201,,,67973,92300.30783506,,0.00999999999476131,0.3127951504627835,,,,,,,,,,,,,,4.944e-05,,250144,,1.8393,,,,,,,,,,,0,,0,0.11010956,28,,,,,
2025-12-05 09:47:08.976939+00,BTCUSDT,,,,91026.95,0.00018,,,68007,92300.30727757,,0.010000000009313226,0.816297730172638,,,,,,,,,,,,,,4.944e-05,,250144,,1.8393,,,,,,,,,,,0,,0,0.11010956,28,,,,,
2025-12-05 09:47:10.081+00,BTCUSDT,,,,91026.96,0.00499,,,68010,92300.28555199,,0.010000000009313226,0.8463981717783383,,,,,,,,,,,,,,4.944e-05,,250144,,1.8393,,,,,,,,,,,0,,0,0.11010956,28,,,,,
2025-12-05 09:47:10.736505+00,BTCUSDT,,,,91026.96,0.00236,,,68012,92300.27614316,,0.010000000009313226,0.8404782281698177,,,,,,,,,,,,,,4.944e-05,,250144,,1.8393,,,,,,,,,,,0,,0,0.11010956,28,,,,,
2025-12-05 09:47:12.15536+00,BTCUSDT,,,,91033.95,0.00882,,,68066,92300.27426675,,0.00999999999476131,0.8581705858907931,,,,,,,,,,,,,,4.944e-05,,250144,,1.8393,,,,,,,,,,,0,,0,0.11010956,28,,,,,
2025-12-05 09:47:13.165034+00,BTCUSDT,,,,91033.94,0.00018,,,68071,92300.25537809,,0.00999999999476131,0.7384149167805991,,,,,,,,,,,,,,4.944e-05,,250106,,1.8393,,,,,,,,,,,0,,0,0.11010956,28,,,,,
2025-12-05 09:47:13.728857+00,BTCUSDT,,,,91040.53,0.00499,,,68093,92300.254714,,0.00999999999476131,0.6818668872283787,,,,,,,,,,,,,,4.944e-05,,250106,,1.8393,,,,,,,,,,,0,,0,0.11010956,28,,,,,
2025-12-05 09:47:14.427029+00,BTCUSDT,,,,91049.99,6e-05,,,68129,92300.24847403,,0.010000000009313226,0.343789090087916,,,,,,,,,,,,,,4.944e-05,,250106,,1.8393,,,,,,,,,,,0,,0,0.11010956,28,,,,,
2025-12-05 09:47:16.094198+00,BTCUSDT,,,,91049.99,0.00099,,,68134,92300.24697582,,0.010000000009313226,0.8516598250731547,,,,,,,,,,,,,,4.944e-05,,250106,,1.8393,,,,,,,,,,,0,,0,0.11010956,28,,,,,
2025-12-05 09:47:17.078608+00,BTCUSDT,,,,91057.67,7e-05,,,68158,92300.23852366,,0.00999999999476131,-0.05394162102197885,,,,,,,,,,,,,,4.944e-05,,250106,,1.8393,,,,,,,,,,,0,,0,0.11010956,28,,,,,
2025-12-05 09:47:18.081882+00,BTCUSDT,,,,91057.67,0.07129,,,68177,92300.23540963,,0.00999999999476131,-0.09449351074624988,,,,,,,,,,,,,,4.944e-05,,250106,,1.8393,,,,,,,,,,,0,,0,0.11010956,28,,,,,
2025-12-05 09:47:18.748222+00,BTCUSDT,,,,91057.67,0.002,,,68179,92300.21312739,,0.00999999999476131,-0.0982099845338608,,,,,,,,,,,,,,4.944e-05,,250106,,1.8393,,,,,,,,,,,0,,0,0.11010956,28,,,,,
2025-12-05 09:47:20.148003+00,BTCUSDT,,,,91049.99,0.00549,,,68207,92300.20109272,,0.010000000009313226,-0.5945801993355482,,,,,,,,,,,,,,4.944e-05,,250106,,1.8393,,,,,,,,,,,0,,0,0.11010956,28,,,,,
2025-12-05 09:47:20.365314+00,BTCUSDT,,,,91049.99,0.00629,,,68209,92300.19934185,,0.010000000009313226,-0.716131231800483,,,,,,,,,,,,,,4.944e-05,,250106,,1.8393,,,,,,,,,,,0,,0,0.11010956,28,,,,,
2025-12-05 09:47:21.838987+00,BTCUSDT,,,,91049.99,0.004,,,68223,92300.1897216,,0.010000000009313226,-0.7817451992492463,,,,,,,,,,,,,,4.944e-05,,250106,,1.8393,,,,,,,,,,,0,,0,0.11010956,28,,,,,
2025-12-05 09:47:23.161072+00,BTCUSDT,,,,91040.53,0.00537,,,68285,92300.09223039,,0.00999999999476131,-0.8872323263861784,,,,,,,,,,,,,,4.944e-05,,250106,,1.8393,,,,,,,,,,,0,,0,0.11010956,28,,,,,
2025-12-05 09:47:24.113984+00,BTCUSDT,,,,91039.02,6e-05,,,68304,92300.03928964,,0.00999999999476131,-0.9968455983401396,,,,,,,,,,,,,,4.944e-05,,250106,,1.8393,,,,,,,,,,,0,,0,0.11010956,28,,,,,
2025-12-05 09:47:24.940085+00,BTCUSDT,,,,91032.56,0.00549,,,68323,92300.03576532,,0.00999999999476131,-0.8256599492982584,,,,,,,,,,,,,,4.944e-05,,250106,,1.8393,,,,,,,,,,,0,,0,0.11010956,28,,,,,
2025-12-05 09:47:25.689834+00,BTCUSDT,,,,91032.56,0.00013,,,68326,92300.03531714,,0.00999999999476131,-0.8628714900364856,,,,,,,,,,,,,,4.944e-05,,250106,,1.8393,,,,,,,,,,,0,,0,0.11010956,28,,,,,
2025-12-05 09:47:27.203809+00,BTCUSDT,,,,91021.48,0.00109,,,68367,92300.03085112,,0.00999999999476131,-0.29559059182956127,,,,,,,,,,,,,,4.944e-05,,250106,,1.8393,,,,,,,,,,,0,,0,0.11010956,28,,,,,
2025-12-05 09:47:27.98394+00,BTCUSDT,,,,91031.68,0.0111,,,68403,92299.90004005,,0.010000000009313226,0.6518836149388715,,,,,,,,,,,,,,4.944e-05,,250106,,1.8393,,,,,,,,,,,0,,0,0.11010956,28,,,,,
2025-12-05 09:47:30.078775+00,BTCUSDT,,,,91039.48,0.00011,,,68434,92299.8871844,,0.00999999999476131,0.12007492599768864,,,,,,,,,,,,,,4.944e-05,,250106,,1.8393,,,,,,,,,,,0,,0,0.11010956,28,,,,,
2025-12-05 09:47:30.741604+00,BTCUSDT,,,,91039.48,0.00011,,,68436,92299.88685656,,0.00999999999476131,-0.0634137825688474,,,,,,,,,,,,,,4.944e-05,,250106,,1.8393,,,,,,,,,,,0,,0,0.11010956,28,,,,,
2025-12-05 09:47:32.178772+00,BTCUSDT,,,,91033.24,0.02355,,,68455,92299.8570298,,0.010000000009313226,0.9199768376773783,,,,,,,,,,,,,,4.944e-05,,250106,,1.8393,,,,,,,,,,,0,,0,0.11010956,28,,,,,
2025-12-05 09:47:33.151499+00,BTCUSDT,,,,91050.01,0.00093,,,68540,92299.83557685,,0.010000000009313226,0.9983185256217981,,,,,,,,,,,,,,4.944e-05,,250106,,1.8393,,,,,,,,,,,0,,0,0.11010956,28,,,,,
2025-12-05 09:47:34.072028+00,BTCUSDT,,,,91059.99,0.00202,,,68575,92299.83073284,,0.00999999999476131,0.9951198777373624,,,,,,,,,,,,,,4.944e-05,,250106,,1.8393,,,,,,,,,,,0,,0,0.11010956,28,,,,,
2025-12-05 09:47:35.102461+00,BTCUSDT,,,,91068,0.00499,,,68604,92299.82643406,,0.00999999999476131,0.6260577394832442,,,,,,,,,,,,,,4.944e-05,,250106,,1.8393,,,,,,,,,,,0,,0,0.11010956,28,,,,,
2025-12-05 09:47:36.217163+00,BTCUSDT,,,,91067.99,0.01131,,,68609,92299.82342229,,0.00999999999476131,0.2877724061315804,,,,,,,,,,,,,,4.944e-05,,250106,,1.8393,,,,,,,,,,,0,,0,0.11010956,28,,,,,
2025-12-05 09:47:37.200225+00,BTCUSDT,,,,91068,0.00054,,,68619,92299.81519218,,0.00999999999476131,0.1879073167294888,,,,,,,,,,,,,,4.944e-05,,250106,,1.8393,,,,,,,,,,,0,,0,0.11010956,28,,,,,
2025-12-05 09:47:38.240761+00,BTCUSDT,,,,91073.96,0.00111,,,68651,92299.80125383,,0.00999999999476131,0.8355699053542346,,,,,,,,,,,,,,4.944e-05,,250106,,1.8393,,,,,,,,,,,0,,0,0.11010956,28,,,,,
2025-12-05 09:47:39.125599+00,BTCUSDT,,,,91093.71,0.00045,,,68784,92299.72747046,,0.00999999999476131,0.9023748629886738,,,,,,,,,,,,,,4.944e-05,,250106,,1.8393,,,,,,,,,,,0,,0,0.11010956,28,,,,,
2025-12-05 09:47:39.958721+00,BTCUSDT,,,,91093.71,0.00458,,,68787,92299.72269491,,0.00999999999476131,0.6606706218261789,,,,,,,,,,,,,,4.944e-05,,250106,,1.8393,,,,,,,,,,,0,,0,0.11010956,28,,,,,
2025-12-05 09:47:41.254516+00,BTCUSDT,,,,91093.72,0.00038,,,68792,92299.72123679,,0.00999999999476131,-0.1256068858678305,,,,,,,,,,,,,,4.944e-05,,250106,,1.8393,,,,,,,,,,,0,,0,0.11010956,28,,,,,
2025-12-05 09:47:42.262963+00,BTCUSDT,,,,91093.72,0.0011,,,68797,92299.70837439,,0.00999999999476131,-0.0014190504631012599,,,,,,,,,,,,,,4.944e-05,,250106,,1.8393,,,,,,,,,,,0,,0,0.11010956,28,,,,,
2025-12-05 09:47:43.206504+00,BTCUSDT,,,,91098.31,0.00033,,,68853,92299.67211692,,0.00999999999476131,-0.6083824123868538,,,,,,,,,,,,,,4.944e-05,,250106,,1.8393,,,,,,,,,,,0,,0,0.11010956,28,,,,,
2025-12-05 09:47:44.276212+00,BTCUSDT,,,,91097.61,0.00295,,,68864,92299.67068176,,0.00999999999476131,-0.9993034392686112,,,,,,,,,,,,,,4.944e-05,,250106,,1.8393,,,,,,,,,,,0,,0,0.11010956,28,,,,,
2025-12-05 09:47:45.286065+00,BTCUSDT,,,,91110.67,0.00109,,,68965,92299.30478436,,0.00999999999476131,0.054651084542742444,,,,,,,,,,,,,,4.944e-05,,250116,,1.8393,,,,,,,,,,,0,,0,0.11010956,28,,,,,
2025-12-05 09:47:45.783412+00,BTCUSDT,,,,91110.66,0.00126,,,68966,92299.3034391,,0.00999999999476131,0.14816931529073415,,,,,,,,,,,,,,4.944e-05,,250116,,1.8393,,,,,,,,,,,0,,0,0.11010956,28,,,,,
2025-12-05 09:47:47.174116+00,BTCUSDT,,,,91110.66,0.05,,,68972,92299.2595645,,0.00999999999476131,-0.5675767987240976,,,,,,,,,,,,,,4.944e-05,,250116,,1.8393,,,,,,,,,,,0,,0,0.11010956,28,,,,,
2025-12-05 09:47:48.000547+00,BTCUSDT,,,,91110.66,0.00075,,,68981,92299.24923967,,0.00999999999476131,-0.49809030363640233,,,,,,,,,,,,,,4.944e-05,,250116,,1.8393,,,,,,,,,,,0,,0,0.11010956,28,,,,,
2025-12-05 09:47:49.236879+00,BTCUSDT,,,,91110.67,0.00109,,,68984,92299.24013026,,0.00999999999476131,-0.09547976836684124,,,,,,,,,,,,,,4.944e-05,,250116,,1.8393,,,,,,,,,,,0,,0,0.11010956,28,,,,,
2025-12-05 09:47:50.125322+00,BTCUSDT,,,,91110.66,0.03788,,,68988,92299.2364609,,0.00999999999476131,0.07724387926281336,,,,,,,,,,,,,,4.944e-05,,250116,,1.8393,,,,,,,,,,,0,,0,0.11010956,28,,,,,
2025-12-05 09:47:51.249016+00,BTCUSDT,,,,91091.98,0.00032,,,69085,92299.20028877,,0.00999999999476131,-0.16285611121141003,,,,,,,,,,,,,,4.944e-05,,250116,,1.8393,,,,,,,,,,,0,,0,0.11010956,28,,,,,
2025-12-05 09:47:52.014929+00,BTCUSDT,,,,91091.98,0.0072,,,69088,92299.1991085,,0.00999999999476131,0.9949814104077702,,,,,,,,,,,,,,4.944e-05,,250116,,1.8393,,,,,,,,,,,0,,0,0.11010956,28,,,,,
2025-12-05 09:47:53.317855+00,BTCUSDT,,,,91103.34,0.00109,,,69124,92299.19459632,,0.010000000009313226,0.8190030019596881,,,,,,,,,,,,,,4.944e-05,,250116,,1.8393,,,,,,,,,,,0,,0,0.11010956,28,,,,,
2025-12-05 09:47:54.30959+00,BTCUSDT,,,,91103.35,0.03,,,69126,92299.19011834,,0.010000000009313226,-0.4173369568521592,,,,,,,,,,,,,,4.944e-05,,250116,,1.8393,,,,,,,,,,,0,,0,0.11010956,28,,,,,
2025-12-05 09:47:55.0671+00,BTCUSDT,,,,91101.79,0.00109,,,69132,92299.16666454,,0.00999999999476131,-0.9559987261682299,,,,,,,,,,,,,,4.944e-05,,250116,,1.8393,,,,,,,,,,,0,,0,0.11010956,28,,,,,
2025-12-05 09:47:55.981846+00,BTCUSDT,,,,91101.79,0.005,,,69136,92299.16268205,,0.00999999999476131,-0.9242941280152694,,,,,,,,,,,,,,4.944e-05,,250116,,1.8393,,,,,,,,,,,0,,0,0.11010956,28,,,,,
2025-12-05 09:47:56.845138+00,BTCUSDT,,,,91101.78,0.00109,,,69139,92299.16095967,,0.00999999999476131,-0.4734349444077848,,,,,,,,,,,,,,4.944e-05,,250116,,1.8393,,,,,,,,,,,0,,0,0.11010956,28,,,,,
2025-12-05 09:47:58.057446+00,BTCUSDT,,,,91101.78,0.00043,,,69141,92299.15829094,,0.00999999999476131,-0.402769371331466,,,,,,,,,,,,,,4.944e-05,,250116,,1.8393,,,,,,,,,,,0,,0,0.11010956,28,,,,,
2025-12-05 09:47:58.686582+00,BTCUSDT,,,,91097.73,0.00109,,,69150,92299.14388105,,0.00999999999476131,-0.9666932909155499,,,,,,,,,,,,,,4.944e-05,,250116,,1.8393,,,,,,,,,,,0,,0,0.11010956,28,,,,,
2025-12-05 09:48:00.221576+00,BTCUSDT,,,,91097.73,0.31255,,,69154,92299.10342626,,0.00999999999476131,-0.6813912564386932,,,,,,,,,,,,,,4.944e-05,,250116,,1.8393,,,,,,,,,,,0,,0,0.11010956,28,,,,,
2025-12-05 09:48:01.975449+00,BTCUSDT,,,,91097.73,0.005,,,69158,92299.09814153,,0.00999999999476131,-0.547524830993871,,,,,,,,,,,,,,4.944e-05,,250116,,1.8393,,,,,,,,,,,0,,0,0.11010956,28,,,,,
2025-12-05 09:48:03.316631+00,BTCUSDT,,,,91097.73,0.00249,,,69163,92299.09395996,,0.00999999999476131,-0.5152615556361093,,,,,,,,,,,,,,4.944e-05,,250116,,1.8393,,,,,,,,,,,0,,0,0.11010956,28,,,,,
2025-12-05 09:48:03.555321+00,BTCUSDT,,,,91097.73,0.00548,,,69166,92299.0868785,,0.00999999999476131,-0.4964435643564357,,,,,,,,,,,,,,4.944e-05,,250116,,1.8393,,,,,,,,,,,0,,0,0.11010956,28,,,,,
2025-12-05 09:48:04.560166+00,BTCUSDT,,,,91097.73,0.00107,,,69167,92299.08583898,,0.00999999999476131,-0.5223150362112572,,,,,,,,,,,,,,4.944e-05,,250116,,1.8393,,,,,,,,,,,0,,0,0.11010956,28,,,,,
2025-12-05 09:48:05.953562+00,BTCUSDT,,,,91088.92,0.00106,,,69204,92299.06929526,,0.00999999999476131,-0.9608860071707775,,,,,,,,,,,,,,4.944e-05,,250116,,1.8393,,,,,,,,,,,0,,0,0.11010956,28,,,,,
2025-12-05 09:48:06.94487+00,BTCUSDT,,,,91088.92,0.00052,,,69207,92299.03545774,,0.00999999999476131,-0.416393539433667,,,,,,,,,,,,,,4.944e-05,,250116,,1.8393,,,,,,,,,,,0,,0,0.11010956,28,,,,,
2025-12-05 09:48:08.415803+00,BTCUSDT,,,,91088.93,0.00732,,,69212,92299.03469362,,0.00999999999476131,-0.9594985945130212,,,,,,,,,,,,,,4.944e-05,,250116,,1.8393,,,,,,,,,,,0,,0,0.11010956,28,,,,,
2025-12-05 09:48:09.349519+00,BTCUSDT,,,,91088.92,0.0002,,,69218,92299.03099457,,0.00999999999476131,-0.9731848086203829,,,,,,,,,,,,,,4.944e-05,,250116,,1.8393,,,,,,,,,,,0,,0,0.11010956,28,,,,,
2025-12-05 09:48:10.472817+00,BTCUSDT,,,,91082.75,0.00108,,,69258,92299.02181496,,0.00999999999476131,-0.9726468997499238,,,,,,,,,,,,,,4.944e-05,,250116,,1.8393,,,,,,,,,,,0,,0,0.11010956,28,,,,,
2025-12-05 09:48:10.978492+00,BTCUSDT,,,,91063.6,6e-05,,,69335,92298.96145588,,0.010000000009313226,0.6671152950405728,,,,,,,,,,,,,,4.944e-05,,250116,,1.8393,,,,,,,,,,,0,,0,0.11010956,28,,,,,
2025-12-05 09:48:12.265921+00,BTCUSDT,,,,91063.6,0.00109,,,69338,92298.95026564,,0.010000000009313226,0.5285471486790956,,,,,,,,,,,,,,4.944e-05,,250116,,1.8393,,,,,,,,,,,0,,0,0.11010956,28,,,,,
2025-12-05 09:48:12.831873+00,BTCUSDT,,,,91063.6,0.00016,,,69340,92298.94865525,,0.010000000009313226,0.41764761792296584,,,,,,,,,,,,,,4.944e-05,,250116,,1.8393,,,,,,,,,,,0,,0,0.11010956,28,,,,,
